subfolder,image_name,image_path,status,instrument_pixels,needle_pixels,area_ratio,corrected_area,,,,,,,,
growthchamber0622pre-1-001,20250622_094821.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_094821.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_094854.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_094854.jpg,success,808,4610,0.850867479,5.105204873,,,,,,,,
growthchamber0622pre-1-001,20250622_095148.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_095148.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_095244.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_095244.jpg,success,808,5490,0.871705303,5.23023182,,,,,,,,
growthchamber0622pre-1-001,20250622_095508.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_095508.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_095532.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_095532.jpg,success,839,4505,0.843001497,5.058008982,,,,,,,,
growthchamber0622pre-1-001,20250622_095836.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_095836.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_095909.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_095909.jpg,success,583,2386,0.803637588,4.82182553,,,,,,,,
growthchamber0622pre-1-001,20250622_100120.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_100120.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_100141.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_100141.jpg,success,0,557,1,6,,,,,,,,
growthchamber0622pre-1-001,20250622_100346.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_100346.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_100432.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_100432.jpg,success,807,3022,0.78924001,4.735440063,,,,,,,,
growthchamber0622pre-1-001,20250622_100649.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_100649.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_100714.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_100714.jpg,success,503,2017,0.800396825,4.802380952,,,,,,,,
growthchamber0622pre-1-001,20250622_100957.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_100957.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_101026.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_101026.jpg,success,554,1781,0.762740899,4.576445396,,,,,,,,
growthchamber0622pre-1-001,20250622_101314.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_101314.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_101331.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_101331.jpg,success,674,3755,0.847821179,5.086927072,,,,,,,,
growthchamber0622pre-1-001,20250622_101539.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_101539.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_101609.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_101609.jpg,success,592,2531,0.810438681,4.862632085,,,,,,,,
growthchamber0622pre-1-001,20250622_101923.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_101923.jpg,success,1342,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_101951.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_101951.jpg,success,463,1073,0.698567708,4.19140625,,,,,,,,
growthchamber0622pre-1-001,20250622_102153.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102153.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_102201.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102201.jpg,success,703,1399,0.665556613,3.993339676,,,,,,,,
growthchamber0622pre-1-001,20250622_102427.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102427.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_102447.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102447.jpg,success,720,1700,0.702479339,4.214876033,,,,,,,,
growthchamber0622pre-1-001,20250622_102647.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102647.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_102723.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102723.jpg,success,497,1596,0.762541806,4.575250836,,,,,,,,
growthchamber0622pre-1-001,20250622_102910.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102910.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_102930.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_102930.jpg,success,783,3974,0.835400462,5.012402775,,,,,,,,
growthchamber0622pre-1-001,20250622_103152.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103152.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_103204.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103204.jpg,success,704,2681,0.792023634,4.752141802,,,,,,,,
growthchamber0622pre-1-001,20250622_103352.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103352.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_103414.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103414.jpg,success,591,1918,0.764447987,4.586687923,,,,,,,,
growthchamber0622pre-1-001,20250622_103603.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103603.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_103617.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103617.jpg,success,627,1165,0.650111607,3.900669643,,,,,,,,
growthchamber0622pre-1-001,20250622_103820.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103820.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_103850.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_103850.jpg,success,562,1557,0.734780557,4.408683341,,,,,,,,
growthchamber0622pre-1-001,20250622_104047.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104047.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_104106.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104106.jpg,success,474,510,0.518292683,3.109756098,,,,,,,,
growthchamber0622pre-1-001,20250622_104238.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104238.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_104254(0).jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104254(0).jpg,success,681,3640,0.842397593,5.054385559,,,,,,,,
growthchamber0622pre-1-001,20250622_104254.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104254.jpg,success,685,3089,0.818494966,4.910969793,,,,,,,,
growthchamber0622pre-1-001,20250622_104540.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104540.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_104555.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104555.jpg,success,667,3096,0.822747808,4.936486846,,,,,,,,
growthchamber0622pre-1-001,20250622_104730.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104730.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_104801.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104801.jpg,success,0,1314,1,6,,,,,,,,
growthchamber0622pre-1-001,20250622_104950.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_104950.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_105011.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105011.jpg,success,487,1707,0.778030994,4.668185962,,,,,,,,
growthchamber0622pre-1-001,20250622_105156.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105156.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_105213.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105213.jpg,success,371,1630,0.814592704,4.887556222,,,,,,,,
growthchamber0622pre-1-001,20250622_105339.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105339.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_105403.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105403.jpg,success,0,622,1,6,,,,,,,,
growthchamber0622pre-1-001,20250622_105616.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105616.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_105626.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105626.jpg,success,673,1516,0.692553677,4.155322065,,,,,,,,
growthchamber0622pre-1-001,20250622_105755.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105755.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_105820.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_105820.jpg,success,437,1555,0.78062249,4.68373494,,,,,,,,
growthchamber0622pre-1-001,20250622_110506.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_110506.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_110519.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_110519.jpg,success,601,2026,0.771221926,4.627331557,,,,,,,,
growthchamber0622pre-1-001,20250622_110705.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_110705.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_110712.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_110712.jpg,success,611,5289,0.896440678,5.378644068,,,,,,,,
growthchamber0622pre-1-001,20250622_110923.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_110923.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_110939.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_110939.jpg,success,577,3116,0.843758462,5.062550772,,,,,,,,
growthchamber0622pre-1-001,20250622_111124.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111124.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_111151.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111151.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_111153.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111153.jpg,success,288,1057,0.785873606,4.715241636,,,,,,,,
growthchamber0622pre-1-001,20250622_111345.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111345.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_111359.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111359.jpg,success,0,658,1,6,,,,,,,,
growthchamber0622pre-1-001,20250622_111614.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111614.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_111639.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111639.jpg,success,502,1260,0.715096481,4.290578888,,,,,,,,
growthchamber0622pre-1-001,20250622_111948.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_111948.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_112024.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112024.jpg,success,586,1772,0.751484309,4.508905852,,,,,,,,
growthchamber0622pre-1-001,20250622_112119.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112119.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_112307.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112307.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_112323.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112323.jpg,success,547,2328,0.80973913,4.858434783,,,,,,,,
growthchamber0622pre-1-001,20250622_112440.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112440.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_112508.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112508.jpg,success,884,3344,0.790917692,4.745506149,,,,,,,,
growthchamber0622pre-1-001,20250622_112632.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112632.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_112656.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112656.jpg,success,754,2101,0.735901926,4.415411559,,,,,,,,
growthchamber0622pre-1-001,20250622_112855.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112855.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_112912.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_112912.jpg,success,1018,5970,0.854321694,5.125930166,,,,,,,,
growthchamber0622pre-1-001,20250622_113043.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113043.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_113158.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113158.jpg,success,739,3837,0.838505245,5.031031469,,,,,,,,
growthchamber0622pre-1-001,20250622_113341.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113341.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_113424.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113424.jpg,success,885,4210,0.826300294,4.957801766,,,,,,,,
growthchamber0622pre-1-001,20250622_113622.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113622.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_113634.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113634.jpg,success,828,2177,0.724459235,4.346755408,,,,,,,,
growthchamber0622pre-1-001,20250622_113820.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113820.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_113840.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_113840.jpg,success,841,4073,0.828856329,4.973137973,,,,,,,,
growthchamber0622pre-1-001,20250622_114020.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114020.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_114042.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114042.jpg,success,956,3868,0.801824212,4.810945274,,,,,,,,
growthchamber0622pre-1-001,20250622_114218.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114218.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_114233.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114233.jpg,success,604,3931,0.866813671,5.200882029,,,,,,,,
growthchamber0622pre-1-001,20250622_114408.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114408.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_114431.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114431.jpg,success,893,2770,0.756210756,4.537264537,,,,,,,,
growthchamber0622pre-1-001,20250622_114541.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114541.jpg,success,0,0,0,0,,,,,,,,
growthchamber0622pre-1-001,20250622_114726.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114726.jpg,success,1033,4330,0.807383927,4.844303561,,,,,,,,
growthchamber0622pre-1-001,20250622_114759.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0622pre-1-001\growthchamer0622pre\20250622_114759.jpg,success,0,0,0,0,,,,,,,,
